id,lang,text,followers_count,screen_name,friends_count,User ID,Bullying_Traces,Type,Form,Teasing,Author_Role,Emotion
99840396951166976,en,#Itreallymakesmemad when I see a guy bullying a girl.,464,reubeneliad,268,129399335,y,report,other,n,reporter,none
100000395711098880,en,remember lyin' to Julie on your cellphone sayin' i had just attacked u? u remember all of it u pussy. u bully..,9,364840170,1,308548283,n,,,,,
100039724953116672,en,I'm Only Human After All by Alex I. Rogers http://ow.ly/5WL2G  A compelling story about the reality of #bullying in #schools. #Readinglist,2143,AlexIRogers,2453,282806822,n,,,,,
100044955904507904,en,#Itreallymakesmemad When people bully. smh.,371,igi_wa,269,75822523,n,,,,,
99728133078519810,en,"3 out of 5 students are bullied. That’s 2,211,851 young people in Aussie high-schools bullied. That’s almost... http://tumblr.com/xwb3xdrb63",58,EmmaClaireCook,130,36326592,n,,,,,
99847902658183168,en,@Delenafan23 YOU JUST GONNA LEAVE US HERE?? FINE!! DO WHATEVER YOU WANT BUT DELETING YOUR TWITTER IS JUST WHAT THE BULLY WANTS!!,561,_StrongLovatic,1119,291029247,n,,,,,
100014915913400321,en,"I really am, even the people I bully too. Now I have to find new people to pick on. I know y'all happy! Lol",1381,ShayyyNicole,646,277101020,y,self-disclosure,other,y,bully,none
99821656750567424,pt,Bullying na Escola - Saiba mais definições e abordagem de como resolver este problema na escola. http://t.co/xbP5mVp,3090,IASDcostanorte,293,214518989,n,,,,,
99896518118621184,en,Is it jus me or is twitter on the bully?,670,D_Back18,926,60762537,n,,,,,
99985495597129729,en,Jas twt bullying,785,TysheronK,399,24891532,n,,,,,
99756501282992129,ko,"@mjjeje http://yfrog.com/klgz0fdj Kim jae joong! ?? ??? ?? ??????Who bullied you!??? ??,?? …",1,mjhoje,3,347839429,n,,,,,
100000252622417920,en,Jets picked up Derrick Mason?!?!?! Tannenbaum is a bully,496,_MelG_,697,45016651,n,,,,,
99971763500363776,pt,"O que é Bullying e Cyberbulling?: Vítima, Agressor, Causas, Filme http://goo.gl/fb/0CGfH",10917,blogsabetudo,3467,124143894,n,,,,,
99846603862585344,en,“@izackchan: Real friends bully each other without offense” damn true,57,ezeq19,136,217080837,y,report,other,n,reporter,none
99822076235485184,en,Please rt (http://caltweet.com/sb5 ) - BEDROOM BULLY &lt;-- RSVP HERE,13106,Interstate_P,16523,232578497,n,,,,,
100022053947703296,en,I'll beat a bully's ass,645,JackaxxorGenius,472,256374852,n,,,,,
99913338032619520,en,@super8fan1 I know right! What's the point for bullying someone to make yourself feel better?,10,randy68rox,56,234555323,y,report,other,n,reporter,none
99975181585485824,en,I could not be bullied by some mean girls I would punch the shit out them hoes,2254,HuhUnicorn,2173,249890909,y,denial,other,n,victim,none
100065378625003520,pt,Segundo o @vpcrock é legal praticar bullying com casais,353,eletricladyland,161,215367724,n,,,,,
99860460177850368,in,"@larasatiyunisa yah tidak sih, kejauhan klo ke bully mah. tapi pada dasarnya yah timdis mana sih yang ga make acara marah marah?",499,Shralys,472,67364116,n,,,,,
99720134180085761,en,@cheekybulldog well you were missed. Love seeing that smiling bully face :o),546,Bulldogmom22,770,134227225,n,,,,,
100034379623055362,en,I was just threatened by _____ . She's a BULLY ! O_o lmaoooo,138,_BriaaaS,136,181638672,y,self-disclosure,other,y,victim,none
99944156922785792,en,#itreallymakesmemad when I see internet beef. YOU DON'T GET STREET CRED FOR CYBER BULLYING,538,Super_Soper,467,282323956,n,,,,,
100013502445527041,en,@MathewSwag Hey bruhh did you see my free anti bullying bracelets?,49396,TJProdigyMusic,17919,316452177,n,,,,,
99827830543761409,en,@Lishstick As if! How do I bully you!? You constantly mock me! Even the mars bar thing!!,634,Der_Wanderfalke,391,234157198,y,denial,other,n,bully,none
99713854954676224,en,me hace bulling :'(,642,Cotecaa_,689,311661685,n,,,,,
99875296697782272,pt,"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - › Reblog se você se importa. › ›... http://tumblr.com/xlr3xkm6xt",299,ferlandarin,144,285940959,n,,,,,
99707883024945153,es,@pepe_auth llama a hacer un funeral digno a la concertación. lo escribí hace 2 meses y fui víctima de Bullying,26750,senadorquintana,990,76683098,n,,,,,
100005149828841472,en,Nada como ver Bully Beatdown.,662,aboutjennr,561,75323771,n,,,,,
100002406783401984,en,Did Cher Lloyd seriously get kicked out of school for bullying younger kids?,49323,rebeccahay_,335,220108149,y,report,other,n,reporter,none
99931112784146432,pt,A tag não volta #KakaReisNoRaulGil isso é bullying,252,TeamKakaReis,210,309864742,n,,,,,
99929772913737729,es,Le aplican #Bullying Político a #Cordero http://bit.ly/pjjBFG #FotoenunTuit,16970,ClauCruzg,8353,88513071,n,,,,,
99949430714802178,pt,o  queiroga e o @hnrqbarcelos passaram a tarde fazendo bullying comigo :(:(:(,62,gabipvieira,53,94345576,n,,,,,
99960243227852800,en,af que bullying vcs ficam me dando unfollow,1155,pedruxcx,433,167608460,n,,,,,
100014774858944512,es,"@jekita_sandoval ustedes todas las ufronianas me desean la muerte y me hacen bullying, ya no las quiero 88 ¬¬",1009,EpiK_arfel,885,134205725,n,,,,,
99859717509230592,en,"#Itreallymakesmemad to c people being bullied becuz of their sexuality, lik f off n let them be, stop being a hater",354,symsima,560,62258769,n,,,,,
99961581617688576,en,Bout to hit da picnic up @moneymikemitch bulling,185,JayBrowner86,206,228924459,n,,,,,
100023607887007744,en,This bullying needs to #STOPNOW!,169,CharlyAnnMorgan,314,322868892,n,,,,,
100044326754721792,en,Marcus The Bully .,867,Jannelldariel,713,125725726,y,report,other,n,reporter,none
99910179327442945,en,"@MyNameIsJonnii don't hate, you always used to make fun.. now they finally look full and you're making fun? you're a damn bully.",432,SerialShirley,156,49408035,y,accusation,other,n,accuser,none
99994371604226048,en,both my friends got #RETWEET by @RichardWisker4 ima cry & cry forever their bullying me now :( so hope he #RETWEET this #SWAG,1002,RachelBadlose,889,239144493,y,self-disclosure,other,n,victim,sadness
100014812125343744,en,people are dressed as bully whips at the premiere. lol thats awesome,320,its_TESSA,147,20758186,n,,,,,
100031356721053696,en,@Eli_FlockaJames I can't! I'm not a cyber bully. Sad face. Lol.,290,NikkySaidWhaaat,97,50707064,y,denial,other,y,bully,none
99708112415625216,pt,Eu sofro bullying,329,imFaalks,156,96646049,n,,,,,
99736378555904000,en,"If there's a well known bully at your firm who ploughs through staff, but you think they'd probably get on fine with you - #umustbecrazy",13785,bulliedbyboss,13364,86890296,n,,,,,
100005055817715712,en,"if i suspect my kids is being bullied,i will take a day off work&park outside the school to watch for my damn self so i know who ass to kick",1176,BonniMinusClyde,866,18500533,n,,,,,
100045296255504384,pt,"@ChooseFamilia HSUAHUSHAUIHSUAIHSUAHUi tu naõ vale nada Dri kkkk fazem sim, você todas fazem bullying com ele kkk",366,_oisoutha,307,147276955,n,,,,,
99800824221417472,en,WOW! Now Ed Sheeran @edsheeran joins in to bully Cher Lloyd - #SadTimes http://t.co/s21Fk6t,1440,ChersMyLife,459,259018550,y,report,other,n,reporter,none
99739611458310144,en,im bullyed :(,166,KissmeimHillary,217,152165997,y,self-disclosure,other,n,victim,sadness
100003758880210944,en,band singing wully bully for some party across the street right now at the park. and blowing it. seriously?,558,laceandlikes,472,203130749,n,,,,,
100006031538651137,en,y @cesarockers me hace hiper bullying!! :(,868,guaifenesina,578,60545306,n,,,,,
99723814627319808,en,happy Bornday @NIkiElaInEiNc aka Bully enjot to the fullest,141,p_money305,240,330638961,y,accusation,other,n,accuser,none
99932713246654465,pt,"@gabrielfurlan kkkkkkk to em uma campanha com as meninas, quando for falar merda, pensa e fica "" Ñ VOU FAZER BULLYING, Ñ VOU FAZER BULLYING""",342,gabiivaleerio,203,318566819,n,,,,,
99858063988756480,en,Ariana's first play date.... Bullying already... Stealing people's socks!! Hahahaha! #babies  http://instagr.am/p/Jf0IA/,118208,sharifahsofia,1432,38622199,y,report,other,y,reporter,none
99849813696331776,pt,Quem mais sofre bullying: - › ( ) Loiras burras. › › ( ) Nerds. › › (X) O número “24” da chamada. › ›... http://tumblr.com/xye3xiwwt7,164,SabriinaGaldino,636,348066976,n,,,,,
100041979714469888,in,"@egagega kan ega mau bully gue lagi, puasa ga puasa O:)",88,anggidito,76,217055707,n,,,,,
100044913932111873,en,People don't know when 2 stop!!! People need stop bullying it is getting annoying!!!,212,ICONic_GRANDer,248,315313741,y,report,other,n,reporter,none
99994360669679616,pt,alterou esportes para: bullying,1898,rafaelbarbosa_,429,62322548,n,,,,,
99895444829777921,en,Dennis Rodman was a crazy ass bully ..,1186,NightHawk__3,1489,37791812,y,report,other,n,reporter,none
100004694629425153,en,@portiamercedesx I'm sorry but it had 2 b verbalised...how do I bully(puppy dog eyes) I get bullied I'm a victim of life x,178,TheeMarcTC,254,231047813,y,denial,other,n,bully,none
99825228447875073,en,@Keenan_Dundas ohhh we ent gona be in anything together (N) no bullying (N) x,146,StephW15,345,289532143,n,,,,,
99941381002375169,en,"@AngelaSimmons Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect.",106,lynda_birts,533,321486596,n,,,,,
99931001173704704,en,Lmao «@AintDatWayTwice @marleymeks said I was a bully in highschool lol like she wasnt slanging packs & thuggin #Aim4Peace»,1323,marleymeks,838,156748177,y,self-disclosure,other,y,bully,none
99830790464086016,en,Bradford team has 6 debuts: Hansen Flynn Branston Stewart Hanson Compton Mitchell bully syers Moore threlfall. #bcafc,1488,MReederDigital,708,278253153,n,,,,,
99721162417901568,in,"@dnmlyna hahaha.. bukan masalah humornya bung, gw penikmat sawityowit jg kok, tapi stop cyber bullying terhadap seseorang aja.. ;)",1448,mgreantara,1002,42011653,n,,,,,
99915050894114816,pt,"Photo: › Bullying, um ato de pessoas idiotas e sem coração. [Apenas mais um segundo] http://tumblr.com/xt03xnu8bh",349,Gabriellabuueno,107,264312429,n,,,,,
100039725431271424,en,I'm Only Human After All by Alex I. Rogers http://ow.ly/5WL1y  A compelling story about the reality of #bullying in #schools. #Readinglist,2143,AlexIRogers,2453,282806822,n,,,,,
99937396287733760,en,One more student getting Bullied in Schools is just one too many! #twitterdads #moms #family #parenting,5302,stopbullyingtb,5688,94912172,n,,,,,
99969791305068544,en,"I mean the bullying yes it does happen. But silly ass white girls trying to run everything, I wish a blanca would!",1129,pntbttrandjeffy,790,25380210,n,,,,,
99936026746818560,pt,@eduardosurita e eu você ta lendo??? Se falar que não é bullying hein not,1179,Milee_na,292,89042480,n,,,,,
99978692037578754,en,@chynasia_bitch is a CYBER BULLY,615,WoahNah_Indoe,585,318859238,y,report,cyberbullying,n,reporter,none
99908341307944960,en,Off to bully Michael and his rubbish taste in football. #leeds,1877,abbietaylxr,1001,200202666,n,,,,,
99889936764911616,pt,to sofrendo bullying do twitter ¬¬,219,DaaisyLopes,128,303059730,n,,,,,
99951098625929216,en,"Twitter just told me I should be following MiracleWhip.  If that's not Internet bullying, then I don't know what is.
#Iamplussized",56,John_Al,142,28705659,n,,,,,
99901331678052352,en,"@THE_RECLINERS cool! I'll give Will £5 when I see him! Our next Oxford gig is 9th Sept at the Bully, Cowley Road! You guys playing soon?",313,darrylVNH,417,26548760,n,,,,,
99843241536528385,in,"@speechluss apalagi gua di bully, di godain kaya bitch semua penderitaan kesepian hiks ga ada yang kaya lu pokoknya",2971,fuckyeahendy,561,225255692,n,,,,,
99891921425678336,en,@KimBASantos is bullying me on msn!!!,1400,Chl0eexo,632,86965190,y,self-disclosure,cyberbullying,n,victim,none
100004295117774848,en,Touring: The Bully Boy Distillers in MA http://t.co/HiegGZr,11792,Happyhourguys,11136,17635162,n,,,,,
99918329355051008,es,@flaqita1508 @carlpowerade jajajajaja no aguantara el bullying y cerrara twitter y pedira a la virgen pare esto y su cumpleaños sea el mejor,252,pauv,417,30305355,n,,,,,
99940899559178241,en,Bad call: Telstra accused of bullying over non-payments | News.com.au http://t.co/WOd8pt1,6738,HomelessnessAus,687,140291563,n,,,,,
99844391736311808,in,@isamjs hahaha bercanda bully bully di twitter anak angkatan 6. Apa kabar kak? Gmana lancar gak nih puasanya?,495,GilangDarryl,311,62326243,n,,,,,
99781774170800128,en,by nightmarish visions and is bullied by the student Eom Ji-yun (Choi Ah-jin). Eun-su finds it difficult to get respect in the classroom and,289,taefvck,68,180312104,y,report,other,n,reporter,none
100021322775674880,en,I den raised my son @ShawnCollins30 to be a bully..so watch out bitches,291,BIZZY_Luciano,323,281786498,y,report,other,n,reporter,pride
99823461341470721,en,@NightSkies_ you say can let me bully right! :@,288,Gwjy_,234,205521169,y,self-disclosure,other,n,bully,none
99931845931708416,pt,"Photo: › Bullying: O gesto mais idiota, estúpido e irracional que um ser humano pode praticar. http://tumblr.com/xt33xp82h5",700,restart_mimundo,695,267844733,n,,,,,
99736449032794112,en,"BE A Buddy , NOT A Bully",559,SincerlyYours_x,569,103229974,n,,,,,
99957926474686464,en,"@Soledad_OBrien Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect",106,lynda_birts,533,321486596,n,,,,,
99855002872463360,en,I wonder if any of the administration/ counselors at Phillies High will be addressing the students about bullying and fighting.  Detentions?,373,wendy08724,870,181373113,n,,,,,
100059334486147072,es,@AlitaMillanir famosilla!!! por el talento del bullying!!!,276,javi_tb,331,53801768,n,,,,,
100048222055170048,en,8/3 Half-Brother Testifies McInerney Molested As Child http://t.co/GlcBTGs #Gay #GLBT #LGBT #Bullying #Murder #BrandonMcInerney #LarryKing,558,ZekeFreadPTB,335,16033567,n,,,,,
99956317082501120,en,"Gay Rights Petition: Stop Anti-Gay Bullying in Anoka-Hennepin, MN | Change.org: http://t.co/HBb4VCR via @addthis",456,VI_XII,1304,220187399,n,,,,,
100035120190324736,pt,bulling não leva a lugar nenhum .,274,MariannaMoraes_,197,316843661,n,,,,,
99949067345469440,en,"#BullyingIsForLOSERS ;) if you notice, the ones who bully are the most insecure and broken down. #StandUpToBullying",11247,alejandro408,167,77133719,n,,,,,
100052185009762304,en,Follow News Reports Of #BrandonMcInerney Shooting Death Of #LarryKing Trial http://t.co/WgrutwF #Gay #GLBT #LGBT #Bullying #Murder,558,ZekeFreadPTB,335,16033567,n,,,,,
99781645263048704,en,@NikkiBull1 Good luck to you too Bully me old mukka.,475,tonysharp,220,66134103,y,report,other,n,reporter,none
99895984913518592,en,Can help all those in workplace bullying situations to find a comfortable place to exist. http://www.equalityedge.org.uk,646,Equality_Edge,1010,21874289,y,report,other,n,reporter,none
99849016057135104,en,"""After my teaser was released, there were articles saying that I looked like a bully....."" -cont-",530,bambamsive,80,342539774,y,report,other,n,reporter,none
99941770900680704,pt,@alorobb gente mas mesmo que vc seja gay ser beijado por uma loira não é bullying!!!,349,iheardtheysuck,121,59318464,n,,,,,
100067465911996417,en,Tired of getting bullied? Every thought of beating up the bouncer? I hv the solution! Learn Krav Maga! Call me: 97269702 for more details.,28,tzyshawn,65,151819500,n,,,,,
99979763829047296,en,"@TomasPano is a bully at work, but hates when you bully him back.",204,maddy_schreiber,219,341755204,y,report,other,n,reporter,none
99885745271091200,pt,"Read my response to ""Quem mais sofre bullying: ( ) Loiras burras. ( ) Nerds. (X) O número “24” da chamada. ja…"": http://4ms.me/oGaz7D",307,biancaa_r,260,254259066,n,,,,,
99932364767109122,es,"BLOG: #Bullying, ¿un viejo fenómeno con nuevo nombre?   http://cnn.mx/e0001Q3",2321795,CNNMex,131,108740292,n,,,,,
100017921736192000,en,"lmfaoo , is tonya bullying mary??",3141,__daissy,2410,31147349,y,report,other,n,reporter,none
99862160498376705,en,"@carouselcarouse --ive been seriously bullied in the past where people would treat me like a kid the same way, so it affects me a bit WOOPS",711,MomoDriller,280,33171019,y,self-disclosure,other,n,victim,none
99953413084811264,en,@jessiejofficial Yesterday on @alancarr chatty man your song inspired me I've been bullied my whole life ur an inspiration.,0,Mel4Daz,11,347770283,y,self-disclosure,other,n,victim,none
99954433684811776,pt,@TIOCAPSLOCK BULLYING COM GENTE GORDAA!!!!,291,_omachoalfa,191,47447228,n,,,,,
100068327686287361,en,Also the video about Turdis was in direct response to him abusing and bullying a(@YouTube http://youtu.be/3kazYwnmauI?a),1603,chemer2010,1902,64997180,y,report,other,n,reporter,none
99935793048600576,pt,pratico bullying contra a china,352,SouIndiota,15,174526433,n,,,,,
100056792842768384,en,"Surveys Show That  77%  of students are bullied mentally, verbally, & physically. #LetsEndALLBullying",135,CyberBuIIying,0,348660676,n,,,,,
99910371846008832,en,#WhenIWas13 I wanted to kill a bully.,192,TheJapester,605,37450513,y,report,other,n,reporter,none
99923689381969920,en,Choc bully just eye candy http://bit.ly/qpO0UT,339,chocolatechow,176,73202311,n,,,,,
99972627837358080,en,Just imagine having 2pac Shakur and Mike Tyson in a Park back then in 1992... Bully+Extortion,711,Oyebanji_RAFA,55,70934538,n,,,,,
99964627387027456,pt,AAAAAAAAAAAAAAAAAAAAAAH @fabiodiz VOOOLTA D: ISSO É BULLYING COM VOCÊÊ U-U  FabioeRenannoRaulGil,377,SempreAFONTE,370,324010343,n,,,,,
100062457342590976,es,"@aynat_ no hay necesida' me le pego a @bullysteria para ir a delta, verdad que puedo bully?",6588,ZaharaGabrielle,401,69049007,n,,,,,
99773263722459136,en,Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/DTaFvur #lgbt #p2 #itgetsbetter,53,MSJUiCY0610,173,159775428,n,,,,,
99747271683489793,en,"@neiltyson @BillMaher Cool! nTyson on 2 podcasts nxt wk! Don't let bill bully you, just cuz he's got a throne in the middle.",1154,tf,1090,14987054,y,self-disclosure,other,n,defender,none
99972496773758976,en,Photo: Fell in love with whatever this monkey thing is. He was being bullied by the other monekeys who... http://tumblr.com/xqw3xsmkwo,59,SmurfeeGee,89,104482394,y,report,other,n,reporter,none
99869475909812225,en,This Heat is a bully. I just got punk'd to turn up my A/C,1418,flashgparks,752,18019112,n,,,,,
99784704621953024,en,"@lukeakehurst real peace isn't built on fear, bullying and floating White elephants. I wish more MPs had signed",1895,JhonCooper,2088,14873788,n,,,,,
99939392528982016,en,Phat sad lonely is how @reverunwisdom feels most of the time so he gets his kicks on here by bullying then uses his power offline 2pay flks,117,smileznsmilez,27,16537302,y,report,other,n,reporter,none
99939392528982016,en,Phat sad lonely is how @reverunwisdom feels most of the time so he gets his kicks on here by bullying then uses his power offline 2pay flks,117,smileznsmilez,27,16537302,n,,,,,
99939392528982016,en,Phat sad lonely is how @reverunwisdom feels most of the time so he gets his kicks on here by bullying then uses his power offline 2pay flks,117,smileznsmilez,27,16537302,y,report,other,n,reporter,none
99939392528982016,en,Phat sad lonely is how @reverunwisdom feels most of the time so he gets his kicks on here by bullying then uses his power offline 2pay flks,117,smileznsmilez,27,16537302,n,,,,,
99793569048563712,it,Forza milan! Bully inter ahahahaha,191,sebastiankris,390,139752286,n,,,,,
99912914034630656,en,RSVP HERE --&gt; (http://caltweet.com/sb5 ) - BEDROOM BULLY ReTweet Please,13106,Interstate_P,16523,232578497,n,,,,,
99861679692722177,pt,"@paimcruel bonde dos lindos, divos, belos e praticantes do bullying. Uhu",234,babibch,135,193935417,n,,,,,
99991696112222208,pt,@dorgas_luiza ISSO É BULLYING VO T DENUNCIA P POLICIA!!! Af cê é besta,1240,llbrandis,42,57405324,n,,,,,
99873435546689536,en,Why Workplace Bullying Should Be Legal http://dld.bz/abaEJ,10772,HRCamp,3841,299161189,n,,,,,
99735018036928512,en,#whatifazombie came on twitter and posted on @FleetingMoons timeline to stop posting stuff about himself and claims its bullying? Haha,133,JackParawhore,331,241654118,n,,,,,
99960178044174336,en,Just gave a shit about bullying. Give a Shit at http://Give-a-Shit.org #giveashit,1110,Rosmelie,1560,21455081,n,,,,,
99960178044174336,en,Just gave a shit about bullying. Give a Shit at http://Give-a-Shit.org #giveashit,1110,Rosmelie,1560,21455081,n,,,,,
99960178044174336,en,Just gave a shit about bullying. Give a Shit at http://Give-a-Shit.org #giveashit,1110,Rosmelie,1560,21455081,n,,,,,
99960178044174336,en,Just gave a shit about bullying. Give a Shit at http://Give-a-Shit.org #giveashit,1110,Rosmelie,1560,21455081,n,,,,,
99994970374680576,en,From @PoliticusUSA Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Li... http://bit.ly/phNeeh #p2 #du1 #njp #p2b,1943,P2Blogs,438,114052827,n,,,,,
100006231720206336,en,"ball, he's pretty good at that! & what he told the bully, is so true!' & im like 'o.0 you gay?'",4266,yikeslarry,287,96410174,n,,,,,
99917510589157376,en,Dubs bullying Tyrone Cian O'Sullivan as sweeper having a stormer connolly untouchable #GAA,267,EoghanMorrissey,1061,213352256,y,report,other,n,reporter,none
100000612481110016,en,"INSOMNIA-P lease let me be,Why you being such a bully?I Refuse to let you be the Boss of me!! #Downs2ndS leepingPill#.",394,motsei07,437,236531330,y,self-disclosure,other,n,victim,none
100048677850193920,pt,"Sacanear Palmeirense é Bullying, sacanear Tricolor é Homofobia e sacanear Santista leva um processo no PROCON, pq ""freguês"" tem sempre razão",104,Williaofreitas,584,46708125,n,,,,,
99950346499137536,en,@ladygagaz :( bully,2989,heathertimmins_,1659,46736779,y,accusation,other,n,accuser,none
99744772163510272,en,"#WhenIWas13 there was no spell check, texting, or cyber bullying. And we called each other from our hard wired home phones.",23,CocoInOz,38,33039522,n,,,,,
99809790770946049,en,Laughing at this Cyber Bully movie...,872,omghiidylan,1168,273788244,n,,,,,
100031259442548737,pt,"não falar cmg no msn é bullying , tão me excluido, vou processar vcs",562,ju_pasetto,499,106778773,n,,,,,
99797333453185025,en,Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/iFOtlqh #lgbt #p2 #itgetsbetter,593,SauvignonRick,293,317343342,n,,,,,
100052289687007232,en,@Yellowwmustache someone bully me............ :'(,288,Gwjy_,234,205521169,y,self-disclosure,other,n,victim,sadness
100010205265408000,pt,"Unfollow é bullying virtual, é bom vcs pararem hein?!",1930,dursicc,614,160903358,n,,,,,
99949846311600128,en,@Kirby_Leigh yes I know very good story line!! She did cause get bullied :-( #poorJessie,1178,lsx_h,1123,341011102,y,report,other,n,reporter,empathy
99981873698193408,en,"No, it's not going down like that. I don't care who you are. I'm not gonna be bullied by you. I give you respect, and I deserve the same.",1202,ThotsLoveTrey,601,31337387,y,self-disclosure,other,n,victim,none
99946005625176065,en,"@hayhenning good news, if i ever have a problem with a big mean bully, i know who to call!",363,pardeenathan,643,26151615,n,,,,,
99924159911567360,en,@Just_Me_Boo probably best lol. How does your Bully bear up in the heat? I know the ones that come in the vets don't like it :-(,2002,TotalNerdyBird,1737,20055898,n,,,,,
99867568956915712,en,"@jennyzhy yea, I get bullied like always by those older kids.",139,POWERoftheWIL,147,152213046,y,self-disclosure,other,n,victim,none
99770425202061312,en,Oh em gee! Me bully?! Very incorrect I'm a sweetheart :),822,_dejalovesyou_,372,110622819,y,denial,other,y,bully,none
99989749913227264,en,"Speaker at Tea party Rally:They made it about collective bargaining, it's about collective bullying.  We are not going to be bullied anymore",2082,WisconsinPatch,510,222487393,y,report,other,n,reporter,none
100000842337366016,en,BBC NEWS: wow the reporter is being bullied now .. No 'bully van' to save him EISHH,1231,FashionfaceK,181,82081848,y,report,other,n,reporter,none
99998206292795392,en,....my mommy is such a bully,211,ShawnnaMichelle,183,46617877,y,report,other,n,reporter,none
100012922075480064,pt,isso é bullying. buuuuuuuuullying.,303,alicerezende_,196,47357406,n,,,,,
99970484996804608,es,hueon mi sobrino  me hace bullying,2097,Cnyanez,941,91615623,n,,,,,
99842839902552064,in,"@shafirarsknd aduh kasian bgt si tuh org di bully sama kita seharian walaupun orgnya gatau wkwk, pipit pasti seneng ga di bully lg haha",497,almarufah,220,134708054,n,,,,,
99825128107552769,en,@WildYetDivine she's just a little hater hypocrite. Her tweets were full of hate to anyone. It's called being a bully.,4036,mickiskye,3514,172629739,y,report,cyberbullying,n,reporter,none
99862568260210688,pt,@_yugimuto Isso não é a mais. Isso é BULLYING tá? Hahahahahahahaha :(,305,cyn_freitas,212,57684956,n,,,,,
100036096196489217,en,@mieke14 is bullying me :'(,142,ACPalmer91,357,142045154,y,self-disclosure,other,n,victim,sadness
99913798625918976,en,"@momarazzi95 Respect to you and Zach. Bullying should never be tolerated in any form. Have a nice day, Kerry :)",44,jason28841,61,131733821,y,report,other,n,reporter,none
99998159148818432,pt,"Se você tem problemas com bullying???

compre uma cafeteira    
SAHUSHUAHSU",236,gabriel_matter,271,349447484,n,,,,,
99968195573710848,en,Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie http://t.co/53A0OR7 via @politicususa,1062,AHeathensDay,794,92645190,n,,,,,
99989696658157568,pt,@tiagoodesouza Aham sei... e a parte que eu imploro no Clube que eu não quero que tirem fotos minhas? Olha o bullying! kkkkkkkkkkkk,2013,liinepolito,624,38740122,n,,,,,
99998793046560769,en,@LuxoryClassy lol I'm not a bully man.,1399,ChiddyBangBoop,741,224898215,y,denial,other,n,bully,none
99928474290110465,en,"""Tormented,"" a powerful piece by Charlotte Lunn, was inspired by years of bullying she experienced in school http://t.co/heaDCeZ",640,UWillRise,876,283029717,y,report,other,n,reporter,none
100050509133660160,es,"@pedroruminot @AlitaMillanir  100% de acuerdooo bullying a alita millanir, por no respetar la libertad a la critica",61,MarlonDiaz,236,97133745,n,,,,,
100068508951511040,in,"yang sabar aja bully :)

keep smile aja,pasti mereka semua bakalan ngerasain apa yg gue rasain",249,ahmdbilal21,229,86060760,n,,,,,
99868219409575936,in,"@nurmannurman #kasian ""@STANers2010:  #ClassAward Temen sekelas kalian yang sering di-bully .......... #MentionKe #IsiTitikTitik""",831,ArifinHd,706,77992894,n,,,,,
99973795212828672,en,With flaaash uno and bully..finna smoke,815,HippyAssDROKKS,803,71951803,n,,,,,
99866842570571776,en,@iikidzmom  Not the fault of the bullied - yours is another example - it's the fault of firm.,13785,bulliedbyboss,13364,86890296,n,,,,,
99916148245659648,et,"@BigandBashy ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ? http://yfrog.com/khpu6tkj",4027,Hot_CoffeeMusic,1303,196258059,n,,,,,
99821504249868288,in,@tooomski lo tadi di bully ga tom?,411,tatangssss,393,236755141,n,,,,,
99926995990888448,pt,Diga não ao Bullying !,397,APiadasRebeldeS,151,336060823,n,,,,,
99989264560955392,en,AVAILABLE FOR ADOPTION! Bully ~~ Available English Bulldog for Adoption in Chicago IL: Image: http://i897.photob... http://bit.ly/nULpEa,2854,wwwEBnews,542,122469306,n,,,,,
99954319998193664,es,@ArleneBC si hombre hay q volverlo a hacer bully!!!!!,200,Carlos310SV,179,228878650,n,,,,,
100019631040892930,en,@Guss_Gorgeous you tried to bully the little girl with the picnik picture but I didn't let you,891,LongLiveMarki,799,166301313,y,self-disclosure,other,n,defender,none
99779981827252224,en,"@AliCopeman @steelbanks That is why my Aunty doesn't have a trace of Barbadian accent, bullied out of her Uncle does a bit still though.",617,LegGully,222,95598966,y,report,other,n,reporter,none
99924500015099904,es,"@pablo_zuniga no es bullying, es la verdad!",263,danii_ponce,480,90081906,n,,,,,
99862785365786626,pt,"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - › Reblog se você se importa. › ›... http://tumblr.com/x0m3xjpybi",6,Ana__Carolina_C,20,252767735,n,,,,,
99924580747051008,en,@carolynnicolexo :O Im not a bully!,2627,SecretsOfSanta,1704,167468311,y,denial,other,n,bully,none
99991317593071616,en,@1RocioBlanco about bullying! :(,1158,SugarRushBrooke,702,70457685,n,,,,,
99715667028217856,en,#wheniwas13 I was bullied by @TheJianaMarie,2398,jiggajay__,1851,335040429,y,self-disclosure,other,n,victim,none
99953117944233984,en,stop bullying #noh8,258,kristabr0wn,100,171746339,n,,,,,
