TXT_Name,age:,city:,country:,post_body:,post_id:,sex:,thread_title:,thread_topics:,user_name:,Label
3810802_MS_11646_3810802.txt,25, CA,, and i appreci you read my origin post befor you start an argument with me on my credibl. that bill schneider gui on cnn just said it is unusu for hillari to relea that 3 am ad against obama becau it is rare to see a democrat attack anoth democrat us a fear attack ad he said he ha not seen thi sinc the 1984 red scare campaign in the dem pri amari ...and he said it ha not plai well within the democrat crowd and allow obama to dismiss the ad as same old same old washington polit . .,MS_11646_39065975, F, *sigh* i saw 5 minutes of CNN and i already can't stand it.," News & Politics, USPolitics", Dee,0
3810802_MS_11646_3810802.txt,28, Vanlando, VA, i didn t question your credibl onli your manner. it s not veri ladylik to make obscen remark on a chat forum to a person who onli wish to talk about anoth countri s polit on in which you will have no bear on when the ti am come .,MS_11646_39066196, M, *sigh* i saw 5 minutes of CNN and i already can't stand it.," News & Politics, USPolitics", Big Papi,0
3810802_MS_11646_3810802.txt,25, CA,, well have you heard of the quot onli misbheav women make histori,MS_11646_39066664, F, *sigh* i saw 5 minutes of CNN and i already can't stand it.," News & Politics, USPolitics", Dee,0
3810802_MS_11646_3810802.txt,22," Verdun,", CA, you ever hear the quot why did not thei nuke fuck toronto,MS_11646_39066837, M, *sigh* i saw 5 minutes of CNN and i already can't stand it.," News & Politics, USPolitics", mark alexander,0
3810802_MS_11646_3810802.txt,28, Vanlando, VA, kind of like thi misbehav woman - hillari of arc i have heard it but that ha noth to do with you hurt my feel and make me all gushi insid . ..,MS_11646_39066876, M, *sigh* i saw 5 minutes of CNN and i already can't stand it.," News & Politics, USPolitics", Big Papi,0
3810802_MS_11646_3810802.txt,25, CA,, i am sorri i should not have been so aggress. it is a vice of mine . .,MS_11646_39066930, F, *sigh* i saw 5 minutes of CNN and i already can't stand it.," News & Politics, USPolitics", Dee,0
3810802_MS_11646_3810802.txt,25, CA,, fact ar annoi .,MS_11646_39068147, F, *sigh* i saw 5 minutes of CNN and i already can't stand it.," News & Politics, USPolitics", Dee,0
3814370_MS_12824_3814370.txt,29, Planet Telex, US, is it possibl to support on and not the other there will be four approach i would assum 1. life is life and should be respect both ar wrong . 2. fetu ar not peopl and should not be held to human standard pro-abort anti-suicid . 3. both ar okai. 4. a pro-suicid anti-aboriton stanc. i think the peopl who take thi posit will be the most interest. do not turn thi into an abort debat. if you mention abort without relat it to suicid in some wai shape form you will burn in hell. discuss the philosophi associ with support on and not the other not the fundament emot associ with each. i want to hear how it is possibl to support on and not the other if someon could plea afford me thi luxuri .,MS_12824_39148579, M, Suicide Vs. Abortio," News & Politics, USPolitics", Lullzy,0
3814370_MS_12824_3814370.txt,24, Lisbon, PT, i guess you can put me in the fetu ar fetu and that suicid is a coward's wai out but to each their own camp .,MS_12824_39148705, F, Suicide Vs. Abortio," News & Politics, USPolitics", Groucho's Creole Seamstress in Europe,0
3814370_MS_12824_3814370.txt,22, HARRISON, US, i would sai it is quit difficult not to support both becau it ulti amat come down to allow person deci made by the individu over feder govern regul of those choic. it doe not even need to come down to a moral right or wrong to support both but for keep the person choic of the peopl sacr in a republican societi. gotta go to class i have a few more thing to add my pri amari question is 1. do you want us to look at thi from a philosoph ethic point of view or as a govern deci to regul or degul both activ,MS_12824_39148812, M, Suicide Vs. Abortio," News & Politics, USPolitics", Phillip,0
3814370_MS_12824_3814370.txt,29, Planet Telex, US, philisoph is more the type of answer i would be look for. although feder state law ar establish regard both the legal aspect of each matter could warrant it own thread. in order to keep thi polit-relat howev feel free to add input as to why a state would make abort legal and suicid illeg if it suit you .,MS_12824_39148966, M, Suicide Vs. Abortio," News & Politics, USPolitics", Lullzy,0
3814370_MS_12824_3814370.txt,22, HARRISON, US, well i support the legal and choic of both issu. i would sai my polit opinion that revolv around individu deci over govern regul fit in with the philosoph justif for why i believ both should be legal .,MS_12824_39152310, M, Suicide Vs. Abortio," News & Politics, USPolitics", Phillip,0
3814370_MS_12824_3814370.txt,29, Planet Telex, US, do you find it contradictori that most state make on illeg and on legal,MS_12824_39152649, M, Suicide Vs. Abortio," News & Politics, USPolitics", Lullzy,0
3814370_MS_12824_3814370.txt,22, HARRISON, US, bah i had a si amilar critic of state law that allow the creation and distribut of porno tape vs illeg prostitut. and ye it is a huge contradict unless the state defin the fetu as someon who is not a person and the possibl suicid victi am as someon who is a person .,MS_12824_39172576, M, Suicide Vs. Abortio," News & Politics, USPolitics", Phillip,0
3814370_MS_12824_3814370.txt,24, Portland, US, most moral liber i am us that in a philosoph sen so do not get excit think i am refer to democrat as i ammor would argu that although both ar i ammor the state should probabl onli restrict abort as it is the take of a life that doe not have the abil to choo for itself. i ca not recal when moral theorist have taken up the issu of suicid. i ca not recal if lock or john stuart mill even mention it. anyon know,MS_12824_39172890, M, Suicide Vs. Abortio," News & Politics, USPolitics", Luke,0
3814370_MS_12824_3814370.txt,22, HARRISON, US, interest question. i should look into that on .,MS_12824_39173175, M, Suicide Vs. Abortio," News & Politics, USPolitics", Phillip,0
3814370_MS_12824_3814370.txt,29, Planet Telex, US, i ca not wait for the dai when a state defin a fetu as a person particularli with right. the you. s. would go apeshit. suicid should not be illeg but i have no respect for it .,MS_12824_39287439, M, Suicide Vs. Abortio," News & Politics, USPolitics", Lullzy,0
3814370_MS_12824_3814370.txt,22, HARRISON, US, huckab support some bill recent that want to defin a fetu as a person with constitut right. absolut absurd .,MS_12824_39291356, M, Suicide Vs. Abortio," News & Politics, USPolitics", Phillip,0
3814370_MS_12824_3814370.txt,29, Planet Telex, US, i have to wonder where these peopl come from someti am ... . ... .ar thei do thi out of stupid or repr their constitu ' stupid,MS_12824_39291598, M, Suicide Vs. Abortio," News & Politics, USPolitics", Lullzy,0
3814370_MS_12824_3814370.txt,26, Las Vegas/Henderson, US, i think is is wrong. but i do not think the govern ha the right to tell someon who doe not think it is wrong not to have on. thi is becau of the concept of the seper of church and state that is in our constitut and other found document. as a pratic matter i think abort should be freeli given to anyon by choic up until three month. after three month there ha to be some sort of reason to have the abort .,MS_12824_39291824, M, Suicide Vs. Abortio," News & Politics, USPolitics", Rob,0
3814370_MS_12824_3814370.txt,29, Up in the hills, US, i support the individu's right in both issu ...the mother's right and the suicid's right. i do not like abort but see how it can be the best deci in some case. i do not believ in suicid ...i also believ it is a cowardli thing as tina said and incr selfish to do that to your friend and famili. but i am not go to i ampo my perspect on other ...it is their choic .,MS_12824_39291833, F, Suicide Vs. Abortio," News & Politics, USPolitics", ImpatienceUltra,0
3814370_MS_12824_3814370.txt,22, HARRISON, US, it normal occur when you get your polit opinion from your emot and how you want the world to be rather than the realist fact that ar out there. kinda like the right-wing counter to the peacenik .,MS_12824_39291901, M, Suicide Vs. Abortio," News & Politics, USPolitics", Phillip,0
3814370_MS_12824_3814370.txt,37, Where the Horny Girls Aren't., US, it is amu how peopl sai that suicid is selfish but you never hear peopl sai that go to war and kill hundr of thousand of foreign for your nation interest and secur is selfish .,MS_12824_39292707, M, Suicide Vs. Abortio," News & Politics, USPolitics", dep,0
3814370_MS_12824_3814370.txt,29, Planet Telex, US, i have said that asshol. shut your dumb fuck man-pleaser .,MS_12824_39292789, M, Suicide Vs. Abortio," News & Politics, USPolitics", Lullzy,1
3814370_MS_12824_3814370.txt,37, Where the Horny Girls Aren't., US,,MS_12824_39292850, M, Suicide Vs. Abortio," News & Politics, USPolitics", dep,0
3814370_MS_12824_3814370.txt,29, Planet Telex, US, i displai no wisdom in my last post sir onli fact and funni insult. i am allow to do that becau i have repeatedli said the thing you never hear on thi veri forum. challeng my intellect and i will show it to you .,MS_12824_39293016, M, Suicide Vs. Abortio," News & Politics, USPolitics", Lullzy,0
3814370_MS_12824_3814370.txt,37, Where the Horny Girls Aren't., US, if you feel the same then awesom .,MS_12824_39293072, M, Suicide Vs. Abortio," News & Politics, USPolitics", dep,0
3814370_MS_12824_3814370.txt,29, Planet Telex, US, in between my last post and thi on i brush my teeth and had sex. not necessarili in that order .,MS_12824_39293848, M, Suicide Vs. Abortio," News & Politics, USPolitics", Lullzy,0
3814370_MS_12824_3814370.txt,29, Up in the hills, US, well appar you havent been read much here in thi forum .,MS_12824_39297599, F, Suicide Vs. Abortio," News & Politics, USPolitics", ImpatienceUltra,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, hillari took ohio .,MS_12902_39237468, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,87, will be going to Kearny, US, congratul i would be proud to be an ohioan ..,MS_12902_39248363, M," Well, my vote counted today..........."," News & Politics, USPolitics", Voight'd,0
3817843_MS_12902_3817843.txt,30, Kurukshetra, US, thank you .,MS_12902_39248383, M," Well, my vote counted today..........."," News & Politics, USPolitics", Charvaka Jim,0
3817843_MS_12902_3817843.txt,28, Washington, US, ye congradul your offici scari peopl in my book. the fact that it is quit possibl you truli believ you have done a good thing in and of itself is frighten. am i to truli believ that american have vote for hillari and mccain to thi magnitut how can thi be more and more as i come to know from the media the result of these elect process i feel as though an alien in my own countri .,MS_12902_39249007, M," Well, my vote counted today..........."," News & Politics, USPolitics", Damien,0
3817843_MS_12902_3817843.txt,36, AUSTIN, US, you vote for someon you know in your heart you would never want to lead your countri. congratul. shake head in disappoint,MS_12902_39253209, M," Well, my vote counted today..........."," News & Politics, USPolitics", Charlie Bravo,0
3817843_MS_12902_3817843.txt,26, Goodbye Beaumont (thanks for the whiskey), US, well you help keep her in the race. now mayb she will get momentum win the nom via the sd defeat mccain in the gen and then ... look out who want some feder mandat health insur,MS_12902_39253511, M," Well, my vote counted today..........."," News & Politics, USPolitics", Day Man: Fighter of the night man.,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, no i vote for someon who i would like to go up against mccain in the gener elect and would much rather have four year of than obama. my vote is my voic speak. i am neither regist a democrat or a republican and when i regist to vote i chose to not name a parti affili to me i am an independ. i do not like obama. he is full of word but empti of a clear plan. at least hillari lai it all out there whether it is consid right or wrong to some folk. i amo obama is arrog condescend and full of empti rhetor. he hide behind such word as hope chang and phrase such as ye we can. i believ he is extrem socialist and ha no real experi. my vote count becau i let my voic be heard that i choo to see mccain and hillari in the gener elect. that is my freedom as an american citizen and i gladli exerci that freedom .,MS_12902_39253888, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,36, AUSTIN, US, yeah sure. whatev help you sleep at night .,MS_12902_39255208, M," Well, my vote counted today..........."," News & Politics, USPolitics", Charlie Bravo,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, which ever wai you cut it ... .i exerci my freedom and let my voic be heard as i have plainli state in my abov post. you just happen to disagr. regard sleep do just fine in that depart. question why should not i be,MS_12902_39256128, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,22, HARRISON, US, damn and i alwai thought you vote for the person who you felt would best repr the interest of the countri regardless of parti gender race etc etc. which is why i will probabl vote third parti minor democrat thi novemb as i did in the pri amari. silli me i got thi polit thing wrong the entir ti am . ..,MS_12902_39256366, M," Well, my vote counted today..........."," News & Politics, USPolitics", Phillip,0
3817843_MS_12902_3817843.txt,28, LANCASTER, US, i am jealou ki am. i want so bad to vote for hillari but i aslo want to vote for the repub in our local elect down here in lancast. i wa a big loser yesterdai. my pick for presidend you. s. congress and sherriff all lost. plu the voter pass thi ridicul tax increa that will protect children and elderli .,MS_12902_39256525, M," Well, my vote counted today..........."," News & Politics, USPolitics", Scurmudgeon,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, yep my husband and i vote for hillari. and we did so base on my abov post. it mai sound crazi but if i had to pick between hillari or obama ... .i'd pick hillari. obama is just a nice sound voic in an empti suit. at least hillari lai all of her sh_ _ out there whether you agr or disagr with it. i think obama just like to hear hi amself talk ... .becau well that is all that he doe talk ... ..i amo .,MS_12902_39257629, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, to me person and base on the lack of adverti etc. the local candid i amo were not as i amport. now you can take that and run with it if you would like ... .that is fine. i vote for hillari and for a local levi that actual pass. that is how i chose to us my voic and i am glad i do so .,MS_12902_39258425, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, my senti ament except i am a littl more repul by it .,MS_12902_39258537, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, glad i did so fix .,MS_12902_39258650, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, mayb if you actual did some real research instead of listen to gui like rush you would know what obama's plan were. but i guess that is just too much to ask .,MS_12902_39258651, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,28, Ramsey, US, better than bama the rooki,MS_12902_39258787, M," Well, my vote counted today..........."," News & Politics, USPolitics", Scotty G.,0
3817843_MS_12902_3817843.txt,84, Gotham, US, i think we all should have the right to vote for the polit candid that mai end up on the ballot for the actual elect. i would like to be abl to influenc who will be run for offic if the point of the exerci in these parti pri amari and caucu is to narrow the field come elect ti am. other countri have eli amin round ballot. i do not see why we do not look at the polit parti pri amari and caucu the same wai. of cour my opinion on thi is driven by the fact that parti loyalti is a rather meaningless exerci when neither domin parti actual stand for anyth consist coher and which have both radic fring and centrist moder faction whose ideolog comopass overlap each other by a great deal .,MS_12902_39258833, M," Well, my vote counted today..........."," News & Politics, USPolitics", Indy11,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, as usual nice and perfectli state .,MS_12902_39258951, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, you obviou do not get the point so stfu,MS_12902_39258978, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,33, KENT, US, there ar ti am i thought the whole ditto head influenc that rush had wa a myth ... but it turn out to be fairli true ... he doe seem to possess a degr of influenc ...especi over the extrem partisan obtu dogmat fool who believ parti loyalti is more i amport then be american ... i i amagin how pathet my life would have to be if i march to the drum of a radio talk show host ... i wonder what my famili would think of me or my friend ... how doe a polit conver go in their circl so ...hei who ar you support in thi elect uh ...i do not know yet ...let's see what rush tell me to do .,MS_12902_39258992, M," Well, my vote counted today..........."," News & Politics, USPolitics", Nemesis Enforcer,0
3817843_MS_12902_3817843.txt,26, Westminster, US, unfortun you have to go to hi websit to find out about hi actual posit ar sinc he's too busi get peopl rile up with vagu emot rhetor. if he actual spoke about real issu then it would turn off the ignor mass who ar much more i ampress with clich buzzword such as hope and chang .,MS_12902_39259047, M," Well, my vote counted today..........."," News & Politics, USPolitics", Aaron,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, in the area in which i live i did not see the press need. now is that to sai that i have never consid it to be a press need no. i am happi with the local candid and the job that thei ar do at least from my view. my husband and i discuss thi in great length i came to my own conclu and he came to hi .,MS_12902_39259135, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, none of the candid speak about the issu thei all us buzzword and as we have seen with both mccain and clinton that chang with the polit wind. at least obama is consist and if you realli want more than sound byte about posit you do your homework and go to the site and actual take the ti am to do the research. but of cour listen to rush is so much easier is not it you do not actual have to think then .,MS_12902_39259174, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,28, Ramsey, US, i know you love bama,MS_12902_39259212, M," Well, my vote counted today..........."," News & Politics, USPolitics", Scotty G.,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, thi is veri true. and that is specif what i am refer to. why not cross the countri and publicli share your idea your solut your clear plan for chang here in ohio the exit poll state that amongst democrat voter thei overwhelmingli agr that hillari's plan wa clearer while obama inspir them the most. he sound good but he is just si ampli an empti suit,MS_12902_39259386, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, wait you actual believ that ani of the candid talk about their plan in ani specif and obama doe not oh come on. that is absolut bs and it sound like it is come right out of the mouth of gui like rush and hanniti ... and hillari .,MS_12902_39259554, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,26, Westminster, US, is accu peopl of listen to rush and hanniti the onli insult you can come up with you ar go to have to do better than that sinc i for on have never listen to either of them. talk radio tv is overtli bia propaganda that distort the issu. repeat broad polit stereotyp ad nauseum si ampli show your own inabl to form ration opinion .,MS_12902_39260222, M," Well, my vote counted today..........."," News & Politics, USPolitics", Aaron,0
3817843_MS_12902_3817843.txt,39, KEW GARDENS, US, i am glad you got some fulfil from yesterdai's pri amari. it is not for anyon el to tell you what is or is not right for you. i am happi about it too,MS_12902_39260425, F," Well, my vote counted today..........."," News & Politics, USPolitics", Artzilla,0
3817843_MS_12902_3817843.txt,29, Planet Telex, US, is not the whole point of campaign to let me know your posit on the issu so that i do not need to conduct research i do not get the point of have to run a campaign that make peopl have to research i prefer someon to be straightforward with me .,MS_12902_39260437, M," Well, my vote counted today..........."," News & Politics, USPolitics", Lullzy,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, that make two of us,MS_12902_39260650, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, kei straight forward .,MS_12902_39260721, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,22, Brighton, UK, i beg to differ. i vote for an alcohol scotsman who want 7 year old to be taught sex ed and want to increa top rate tax by 10 i did so with the ai am of reduc the major of a war monger middl class bash sli amei bastard .,MS_12902_39260729, M," Well, my vote counted today..........."," News & Politics, USPolitics", Dan,0
3817843_MS_12902_3817843.txt,46, STARKS, US, if you want to be repul then you need to better research your chosen candid the bam man and then waffl again. if you ar the ag your monik suggest than i would expect you to have better educ yourself on the candid .,MS_12902_39261430, F," Well, my vote counted today..........."," News & Politics, USPolitics", Riversong,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, if you did not base your opinion off of rush or hanniti or whoever then you ar even more pathet in that you base your opinion off of sound byte and gener speech. if you had a clue you would understand that no candid can explain their plan in detail in a short speech. heck forget the detail thei ca not even explain gener in a short speech. and if you ar truli listen to what thei ar sai you would know that thei have chang their verbal stanc so often you ca not actual keep up with what thei realli stand for if you ar onli listen to speech. how sad that it is all you will do and you want to make an i amport deci off of that .,MS_12902_39261704, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, my guess is that i have done more research than you .,MS_12902_39261866, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, yah becau mccain ha been so straightforward. riiiight .,MS_12902_39261902, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, it is not for anyon el to tell you what is or is not right for you. funni how doubl standard rai it is deceit head is not it,MS_12902_39262014, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US,,MS_12902_39262054, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, i have never vote in a republican pri amari much less for the purpo of try to poison their select process .,MS_12902_39262087, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,29, Planet Telex, US, ah the doctrin-of-rel-filth .,MS_12902_39262191, M," Well, my vote counted today..........."," News & Politics, USPolitics", Lullzy,0
3817843_MS_12902_3817843.txt,22, HARRISON, US, the onli doubl standard is that both parti do it but republican have persuad themselv thei ar still the parti of small govern .,MS_12902_39262253, M," Well, my vote counted today..........."," News & Politics, USPolitics", Phillip,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, for that you get a,MS_12902_39262294, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,21, STEEL TOWN BABY, US, a vote for hillari in the democrat caucu seem to me like a vote for mccain in the final elect .,MS_12902_39262341, F," Well, my vote counted today..........."," News & Politics, USPolitics", elle kay see,0
3817843_MS_12902_3817843.txt,26, Westminster, US, again thank you for assum you know my polit motiv. veri judgement of you. i base my deci on state polici and polit histori. nice try though .,MS_12902_39262883, M," Well, my vote counted today..........."," News & Politics, USPolitics", Aaron,0
3817843_MS_12902_3817843.txt,99, Somewhere over the rainbow, US, i wonder from what sourc she receiv her new. if she doe not receiv her new from ani outsid sourc then i would greatli suggest that she write a book and enlighten societi. i get my new from sever sourc. i then take in that new and it usual come my wai via written form and digest it and base my view on what work best for me .,MS_12902_39263267, F," Well, my vote counted today..........."," News & Politics, USPolitics", Kim,0
3817843_MS_12902_3817843.txt,26, Westminster, US, the usp forum is surprisingli enligten too. lot of partisan bicker and nonsen on both side but the truth can usual be found somewh in the middl .,MS_12902_39263477, M," Well, my vote counted today..........."," News & Politics, USPolitics", Aaron,0
3817843_MS_12902_3817843.txt,26, Westminster, US, enlighten,MS_12902_39263536, M," Well, my vote counted today..........."," News & Politics, USPolitics", Aaron,0
3817843_MS_12902_3817843.txt,21, STEEL TOWN BABY, US, john stuart mill son .,MS_12902_39263552, F," Well, my vote counted today..........."," News & Politics, USPolitics", elle kay see,0
3817843_MS_12902_3817843.txt,46, STARKS, US, mayb so but what is your understand of the obama statement i will not accept contribut from feder-regist lobbist. sen. obama i would not take monei from feder-regist lobbyist. obama feb. 26 2008 ohio debat .,MS_12902_39263722, F," Well, my vote counted today..........."," News & Politics, USPolitics", Riversong,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, and what would be your point you do realiz that most of the monei obama ha rai ha been from privat individu contribut less than 200,MS_12902_39274287, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,46, STARKS, US, my point would be that as a lawyer obama know the i amport of kei word and hi word is veri reveal. so he wo not take from a regist lobbyist he did not sai he wo not take from corpor america. hi doubl speak about li amit credit card compani and reduc fraud in financ lend institut is doubl speak. in addit when present with the vote on li amit the credit card interest cap to 30 he vote no on the li amit. he ha receiv seriou contribut from financ institut. http www. opensecret.org politician contrib. asp cid n 00009638 cycl 2008,MS_12902_39275457, F," Well, my vote counted today..........."," News & Politics, USPolitics", Riversong,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, oh for god's sake. thei all sai the same thing and do the same thing. the differ is that obama doe not realli have to take that monei .,MS_12902_39275729, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, it is not about regul it is about ethic. and i wa just as disgust by the gui who vote obama becau he thought obama would be easier to defeat than hillari .,MS_12902_39276628, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3817843_MS_12902_3817843.txt,46, STARKS, US, no the differ is that he sai he wo not but he ha doe and did. and no thei ar not all the same obama doe not have the pleasur of align hi amself with a period in histori that saw the most econom growth in thi countri ever. i would sai that make a differ consid the econom mess we ar in now. consid that obama realli doe not have much of a histori to stand on .,MS_12902_39276753, F," Well, my vote counted today..........."," News & Politics, USPolitics", Riversong,0
3817843_MS_12902_3817843.txt,46, STARKS, US, thank you ohio thank you ohioan's,MS_12902_39278886, F," Well, my vote counted today..........."," News & Politics, USPolitics", Riversong,0
3817843_MS_12902_3817843.txt,22, PoughkEEpsie, US, amen,MS_12902_39282153, F," Well, my vote counted today..........."," News & Politics, USPolitics", --G!N@--,0
3817843_MS_12902_3817843.txt,22, HARRISON, US, i am a hillari and obama hater and i think it wa an idiot choic .,MS_12902_39282284, M," Well, my vote counted today..........."," News & Politics, USPolitics", Phillip,0
3817843_MS_12902_3817843.txt,68, GREEN BAY, US, i vote for the gui i want to vote for in the gener elect. ki am did not. ki am vote to try to spoil the dem's select the person thei want to put into the gener elect. in her state she actual had to chang her registr. i live in a state where i could have vote republican without chang my statu and i still had enough ethic to stai out of the allow the rep to choo the candid that repr them the best. if she would have state as wendi did that she support hillari and intend to vote that wai in the gener elect i would not have a problem with it. it is the intent that is uneth. it mai be legal but it is the action of ...well ... for lack of a better word ... a sli ameb .,MS_12902_39283267, F," Well, my vote counted today..........."," News & Politics, USPolitics", The Ogre.,0
3819297_MS_12243_3819297.txt,27, Los Angeles, US, you make a valid point. clinton is plai right into hi hand with her narcissist stupid. he and bush ar probabl have a hearti laugh about that idiot right now .,MS_12243_39273946, M, John McCain WILL be our Next President," News & Politics, USPolitics", D Kam E,0
3819297_MS_12243_3819297.txt,18, Fort Worth/Denton, US, i am not gonna sai that i want hi am in the white hou but if hillari keep be excu my languag a narcissist self absorb cunt like she is the white hou will be easi pick for mccain .,MS_12243_39274042, M, John McCain WILL be our Next President," News & Politics, USPolitics", Sterling,0
3819297_MS_12243_3819297.txt,24, LOS ANGELES, US, he's a stronger candid but that doe not mean he will win. kennedi nixon anyon also a lot of the rightw christian who help bush in 2004 wo not come out for thi gui .,MS_12243_39275597, M, John McCain WILL be our Next President," News & Politics, USPolitics", Giant Jack,0
3819297_MS_12243_3819297.txt,34, New Haven, US, the onli thing i know about mccain is that he could interrog the shit out of juic up baseb player .,MS_12243_39275812, M, John McCain WILL be our Next President," News & Politics, USPolitics", Michael Angelo,0
3819297_MS_12243_3819297.txt,47, Advance, US, accord to camacho product inc. the gener elect ar just a formal .,MS_12243_39276085, M, John McCain WILL be our Next President," News & Politics, USPolitics", Boris Karloff,0
3819297_MS_12243_3819297.txt,34, New Haven, US, and we will have anoth hundr year of war. i do not understand how the war hawk could forget what an 8 year skirmish with afghanistan did to the soviet union. i amagin what a centuri of continu war will do. at least take a coff break everi few year . ..,MS_12243_39276273, M, John McCain WILL be our Next President," News & Politics, USPolitics", Michael Angelo,0
3819297_MS_12243_3819297.txt,39, Near the Mississippi River, US, sure we will. you see it will be what we have to do in the end .,MS_12243_39276429, F, John McCain WILL be our Next President," News & Politics, USPolitics", Voo,0
3819297_MS_12243_3819297.txt,27, Detroit, US, and i am right. bush 2000 ring a bell,MS_12243_39276768, M, John McCain WILL be our Next President," News & Politics, USPolitics", Camacho Products Inc.,0
3819297_MS_12243_3819297.txt,55, CHICKAMAUGA, US, wait if that old fart ha a heart attack and rp is still run . ... . ... .,MS_12243_39276769, M, John McCain WILL be our Next President," News & Politics, USPolitics", Johnny,0
3819297_MS_12243_3819297.txt,29, Dover, US, how is mccain go to win the nomin when he be outvot by a 3 to 1 margin the democrat will win the elction in a landslid. i think the republican have fuck up thi nation enough recent. i am readi for some chang. the proof of thi is rather easi to see. bush 1 - war and a crappi economi clinton - no war ...a balanc budget ...massiv econom boom bush 2 - illeg war and a crappi economi now i am not a democrat or a republican but that pretti much sum up the last 3 presid .,MS_12243_39276863, M, John McCain WILL be our Next President," News & Politics, USPolitics", Joe,0
3819297_MS_12243_3819297.txt,29, Urbana, US, true. he would onli be our second cathol presid .,MS_12243_39276874, M, John McCain WILL be our Next President," News & Politics, USPolitics", Dave,0
3819297_MS_12243_3819297.txt,29, Urbana, US, oh nevermind. i wa wrong .,MS_12243_39276956, M, John McCain WILL be our Next President," News & Politics, USPolitics", Dave,0
3819297_MS_12243_3819297.txt,20, HAVERTOWN/ PHILADELPHIA, US, let them have their fun .,MS_12243_39277114, F, John McCain WILL be our Next President," News & Politics, USPolitics", justy,0
